REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_HORIZ,METHODOLOGY,TIME_PERIOD,OBS_VALUE
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2000-Q1,134.801
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2000-Q2,109.0977
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2000-Q3,93.96933
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2000-Q4,104.0173
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2001-Q1,129.5324
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2001-Q2,108.7967
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2001-Q3,91.78662
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2001-Q4,111.0547
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2002-Q1,131.1506
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2002-Q2,111.2805
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2002-Q3,96.15204
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2002-Q4,114.1029
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2003-Q1,148.4994
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2003-Q2,114.7803
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2002-Q4,60.89375
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2003-Q1,58.27209
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2003-Q2,61.56902
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2003-Q3,63.63456
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2003-Q4,68.87785
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2004-Q1,66.01788
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2004-Q2,68.75869
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2004-Q3,67.28898
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2004-Q4,72.25422
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2005-Q1,67.36842
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2005-Q2,75.82919
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2005-Q3,73.36643
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2005-Q4,78.64945
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2006-Q1,76.90169
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2006-Q2,81.82721
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2006-Q3,81.2711
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2006-Q4,87.54717
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2007-Q1,85.00497
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2007-Q2,87.62662
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2007-Q3,88.93744
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2007-Q4,93.3863
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2008-Q1,91.95631
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2008-Q2,92.6713
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2008-Q3,87.428
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2008-Q4,80.95332
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2009-Q1,69.39424
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2009-Q2,70.78451
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2009-Q3,71.97617
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2009-Q4,75.90864
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2010-Q1,74.16087
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2010-Q2,81.39027
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2010-Q3,81.78749
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2010-Q4,84.72691
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2011-Q1,84.40913
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2011-Q2,84.92552
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2011-Q3,84.44886
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2011-Q4,87.7855
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2012-Q1,84.8858
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2012-Q2,84.48858
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2012-Q3,83.2572
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2012-Q4,83.21748
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2013-Q1,81.54916
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2013-Q2,84.8858
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2013-Q3,86.27607
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2013-Q4,88.02383
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2014-Q1,89.7716
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2014-Q2,94.97517
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2014-Q3,92.71102
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2014-Q4,92.98907
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2015-Q1,96.96127
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1996-Q4,36.96683
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1997-Q1,38.05983
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1997-Q2,39.06499
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1997-Q3,40.4898
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1997-Q4,42.22689
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1998-Q1,42.89445
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1998-Q2,44.77132
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1998-Q3,45.72931
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1998-Q4,46.17898
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1999-Q1,46.80461
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1999-Q2,47.64529
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1999-Q3,50.48016
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1999-Q4,52.20063
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2000-Q1,54.68595
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2000-Q2,57.10323
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2000-Q3,59.7979
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2000-Q4,60.86784
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2001-Q1,61.383
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2001-Q2,60.74896
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2001-Q3,59.71864
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2001-Q4,60.35268
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2002-Q1,61.8189
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2002-Q2,61.89816
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2002-Q3,62.92847
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2002-Q4,63.12661
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2003-Q1,64.03804
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2003-Q2,64.67208
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2003-Q3,67.36675
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2003-Q4,69.62552
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2004-Q1,70.21993
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2004-Q2,70.85397
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2004-Q3,71.01248
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2004-Q4,72.63721
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2005-Q1,72.7561
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2005-Q2,76.56033
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2005-Q3,76.63959
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2005-Q4,78.85873
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2006-Q1,80.80048
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2006-Q2,83.53477
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2006-Q3,84.24807
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2006-Q4,88.25044
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2007-Q1,88.29007
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2007-Q2,89.43927
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2007-Q3,92.6491
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2007-Q4,94.07569
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2008-Q1,95.06638
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2008-Q2,93.5209
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2008-Q3,90.90549
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2008-Q4,82.34595
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2009-Q1,73.66753
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2009-Q2,72.7561
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2009-Q3,74.26194
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2009-Q4,76.71884
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2010-Q1,77.90767
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2010-Q2,82.18744
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2010-Q3,83.97067
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2010-Q4,84.60471
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2011-Q1,87.49752
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2011-Q2,85.51615
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2011-Q3,86.15018
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2011-Q4,88.05231
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2012-Q1,86.26907
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2012-Q2,85.51615
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2012-Q3,86.15018
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2012-Q4,84.48583
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2013-Q1,84.96136
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2013-Q2,85.59541
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2013-Q3,87.77492
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2013-Q4,88.84486
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2014-Q1,91.65841
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2014-Q2,94.27383
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2014-Q3,93.63979
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2014-Q4,92.68873
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,2015-Q2,98.59322
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1985-Q1,44.43137
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1985-Q2,44.40155
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1985-Q3,45.65398
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1985-Q4,44.50592
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1986-Q1,44.327
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1986-Q2,46.01181
HUN,Q,PRVM,IX,BTE,Y,_Z,_Z,N,1986-Q3,46.146
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2003-Q2,113.7605
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2003-Q3,123.8058
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2003-Q4,137.3204
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2004-Q1,72.69903
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2004-Q2,114.6926
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2004-Q3,127.2751
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2004-Q4,143.2233
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2005-Q1,78.39482
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2005-Q2,131.8317
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2005-Q3,155.754
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2005-Q4,164.5049
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2006-Q1,86.73139
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2006-Q2,122.1489
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2006-Q3,151.6634
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2006-Q4,165.644
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2007-Q1,85.64401
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2007-Q2,114.2783
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2007-Q3,121.3722
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2007-Q4,129.8123
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2008-Q1,72.07767
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2008-Q2,108.8414
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2008-Q3,116.0906
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2008-Q4,131.3657
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2009-Q1,69.12621
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2009-Q2,108.5307
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2009-Q3,110.8608
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2009-Q4,121.165
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2010-Q1,61.72168
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2010-Q2,92.06473
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2010-Q3,104.4401
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2010-Q4,108.6861
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2011-Q1,57.32039
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2011-Q2,83.15858
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2011-Q3,90.09708
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2011-Q4,107.1845
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2012-Q1,50.89968
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2012-Q2,74.51133
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2012-Q3,89.68285
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2012-Q4,100.4013
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2013-Q1,51.57281
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2013-Q2,81.34628
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2013-Q3,96.7767
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2013-Q4,112.1553
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2014-Q1,64.36246
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2014-Q2,97.24272
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2014-Q3,108.2201
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2014-Q4,118.4725
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2015-Q1,70.57605
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2015-Q2,103.4045
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2015-Q3,107.8576
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2015-Q4,118.1618
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2016-Q1,51.15858
HUN,Q,PRVM,IX,F,N,_Z,_Z,N,2016-Q2,78.60194
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2015-Q2,101.6882
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2015-Q3,99.10625
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2015-Q4,102.2443
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2016-Q1,97.27905
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2016-Q2,106.5343
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2016-Q3,99.5432
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2016-Q4,102.4429
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2017-Q1,104.6276
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2017-Q2,109.7517
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2017-Q3,103.6346
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2017-Q4,106.2165
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2018-Q1,108.282
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2018-Q2,114.002
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2018-Q3,105.5412
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2018-Q4,111.4201
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2019-Q1,115.1936
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2019-Q2,119.285
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2019-Q3,114.3992
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2019-Q4,115.1539
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2020-Q1,115.9484
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2020-Q2,88.30189
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2020-Q3,112.4528
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2020-Q4,119.6425
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2021-Q1,120.0794
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2021-Q2,122.86
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2021-Q3,113.9225
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2021-Q4,119.7219
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2022-Q1,126.713
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2022-Q2,128.6594
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2022-Q3,125.8391
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2022-Q4,124.6872
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2023-Q1,123.4955
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2023-Q2,123.4955
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2023-Q3,120.4767
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2023-Q4,117.3386
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1992-Q1,23.57996
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1992-Q2,24.38513
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1992-Q3,23.6539
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1992-Q4,26.96495
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1993-Q1,23.80179
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1993-Q2,25.09992
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1993-Q3,25.03419
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1993-Q4,27.87693
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1994-Q1,25.82293
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1994-Q2,26.61988
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1994-Q3,27.78656
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1994-Q4,30.93329
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1995-Q1,28.55886
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1995-Q2,28.6821
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1995-Q3,28.79713
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1995-Q4,31.00723
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1996-Q1,28.28773
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1996-Q2,29.48727
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1996-Q3,29.97202
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1996-Q4,33.21734
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1997-Q1,30.88399
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1997-Q2,33.65279
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1997-Q3,35.27134
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1997-Q4,38.93569
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1998-Q1,36.3955
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1998-Q2,39.90943
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1998-Q3,41.03825
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1998-Q4,43.80569
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1999-Q1,39.90943
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1999-Q2,43.42335
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1999-Q3,46.24541
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,1999-Q4,51.47078
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2000-Q1,50.16882
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2000-Q2,53.46574
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2000-Q3,55.69017
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2000-Q4,57.23933
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2001-Q1,56.24628
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2001-Q2,57.1996
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2001-Q3,54.77657
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2001-Q4,57.39821
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2002-Q1,56.32572
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2002-Q2,58.55015
HUN,Q,PRVM,IX,C,N,_Z,_Z,N,2002-Q3,58.74876
HUN,Q,PRVM,IX,C,Y,_Z,_Z,N,1997-Q3,35.52993
HUN,Q,PRVM,IX,C,Y,_Z,_Z,N,1997-Q4,37.09804
HUN,Q,PRVM,IX,C,Y,_Z,_Z,N,1998-Q1,38.15182
HUN,Q,PRVM,IX,C,Y,_Z,_Z,N,1998-Q2,40.36379
HUN,Q,PRVM,IX,C,Y,_Z,_Z,N,1998-Q3,41.31439
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2015-Q1,99.99059
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2015-Q4,101.7593
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2016-Q2,103.3399
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2016-Q3,102.3991
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2017-Q4,99.2003
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2018-Q4,97.43156
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2019-Q2,103.3023
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2019-Q3,100.3669
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2019-Q4,97.61972
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2020-Q2,99.46373
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2020-Q4,103.942
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2021-Q4,123.1725
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2022-Q1,117.5652
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2022-Q4,110.1515
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2023-Q1,83.24396
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2023-Q4,89.49101
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2024-Q4,100.1411
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2025-Q1,113.0868
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2025-Q1,91.41029
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2025-Q2,90.92107
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2025-Q2,75.26579
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2025-Q3,77.18506
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2025-Q3,89.00179
HUN,Q,PRVM,IX,D,Y,_Z,_Z,N,2025-Q4,93.93169
HUN,Q,PRVM,IX,D,N,_Z,_Z,N,2025-Q4,100.6303
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2015-Q1,98.89967
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2015-Q2,102.3172
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2016-Q2,77.77346
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2017-Q2,100.9709
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2017-Q3,105.9417
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2017-Q4,114.4854
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2018-Q3,135.4045
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2018-Q4,138.0971
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2019-Q1,152.4919
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2019-Q2,154.2007
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2019-Q3,159.4304
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2019-Q4,149.5405
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2020-Q1,148.0388
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2020-Q2,136.5955
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2020-Q4,140.3754
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2021-Q1,143.8964
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2021-Q2,154.2007
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2021-Q4,162.123
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2022-Q1,165.6958
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2022-Q2,153.3722
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2022-Q3,155.2363
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2022-Q4,160.4142
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2023-Q1,151.7152
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2023-Q2,143.2233
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2023-Q3,155.6505
HUN,Q,PRVM,IX,F,Y,_Z,_Z,N,2023-Q4,150.9903
